business_id,labels,label
0zb7e,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
0zg3y,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
0zrov,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
0zzlg,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
102f2,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
103ir,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
10drp,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
10p5u,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
10wjv,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
10xh1,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
10z4d,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1105p,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
113vs,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
118bv,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
118ux,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
11aib,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
11gpr,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
11ioq,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
11m2v,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
11oi1,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
11sk5,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
11uii,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
122v6,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
123w4,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1263s,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
12mex,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
12p62,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
12q8i,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
131go,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
13frb,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
13fw1,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
13jt0,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
13kjn,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
13nuw,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
13qgp,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
13wxb,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
144vd,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
149zx,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
14ipn,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
14m5f,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
14zfw,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
152yz,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
155ip,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1584k,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
15918,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
15a44,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
15dh9,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
15k7r,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
15ofc,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
15qyl,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
15tqa,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
16145,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
16153,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
163jv,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
164ok,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
169vn,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
16chm,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
16l5s,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
16m1r,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
16o2x,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1757b,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
175ez,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
17ctg,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
17lt8,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
17pb7,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
17qtl,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
17r96,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
17w4d,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
17wka,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
17ymz,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
182ao,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
188mq,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
18b3y,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
18cak,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
18iem,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
18ljz,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
18r62,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
18uq1,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
19bod,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
19c32,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
19f70,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
19ga6,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
19pgl,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
19sm5,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1a01j,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1a6qc,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1a9dn,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1a9jq,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1aeys,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1aizo,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1andp,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1anvj,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1aq6n,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1aywh,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1b0u4,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1bb6q,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1bdpm,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1bg2i,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1biy5,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1bmle,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1bzhj,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1c3sl,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1c4ak,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1c5p2,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1ca1k,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1cajm,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1ceoc,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1cnr4,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1cp6q,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1cqlh,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1d1vg,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1d3im,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1db08,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1dcev,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1dfyw,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1di7s,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1dk14,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1dm5g,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1do0d,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1dsri,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1e2pk,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1e34p,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1ec43,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1ekse,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1eogb,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1eqn4,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1f3xl,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1f4sk,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1f5ex,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1f8kz,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1f99i,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1f9nm,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1fbqh,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1fg2d,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1fi4u,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1fjj2,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1fkf8,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1fpvt,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1gg00,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1gnvj,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1gozl,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1gqze,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1h4vx,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1h9m0,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1hgih,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1hig5,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1hu0r,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1hv8u,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1i4bi,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1iaz6,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1icrn,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1id5n,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1ifxf,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1iktw,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1iuux,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1iz4c,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1j2g2,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1jetm,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1jfje,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1jhd4,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1jik6,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1jlh9,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1jlrm,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1jmp4,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1jrct,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1jvo5,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1jvqu,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1k3v3,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1k8ru,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1k9gq,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1kr59,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1kw5i,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1kw6g,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1kwj3,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1kxqu,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1l72d,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1la8k,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1lbe9,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1lcof,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1lhhv,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1lneo,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1lnzk,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1ltns,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1lvgn,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1ly64,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1lyyo,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1mb6s,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1me67,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1moxe,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1mqg0,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1mu0b,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1mwwj,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1n9ss,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1n9zg,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1nbbh,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1nd86,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1nlp7,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1nnvp,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1npai,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1nr5r,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1nsa9,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1oci4,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1odko,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1oevl,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1olou,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1ooqj,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1osph,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1ovby,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1oveb,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1p4rg,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1pdge,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1phyf,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1pj73,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1pj8b,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1pk3p,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1pkme,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1ppq2,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1pqox,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1ps9h,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1q0ls,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1q4qk,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1q6je,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1qoat,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1qrdw,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1qyq7,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1r8xp,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1rdjf,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1red8,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1rhp2,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1rju5,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1rsa5,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1ruq0,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1sdbh,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1sf7p,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1snie,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1stpo,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1t6tb,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1t8wu,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1ta3y,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1tgnj,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1to59,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1tp9i,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1tpmp,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1tpqe,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1tq1t,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1u679,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1u8ar,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1u8dz,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1uc9e,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1ucp9,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1ugnb,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1uk1n,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1um2k,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1uq1s,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1uyqo,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1v5c0,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1v6dv,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1v7b5,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1va5w,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1vi4a,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1w2d3,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1w45u,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1w7x4,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1we82,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1wevr,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1wlmv,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1wmxi,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1wpjf,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1wt2q,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1wtez,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1wtnl,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1wuyt,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1wvv4,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1xa0x,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1xelt,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1xgc0,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1xt3a,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1y6kr,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1yfkb,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1yftp,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1yht9,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1yirp,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1yppr,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1z3sk,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1z9c6,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1za4p,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1zf3m,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1zfvn,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
1zjuy,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
