business_id;percentage_removed;counts
uk7ch;0,78125;127
zxa8t;0,78125;127
rtzdo;0,780379041;890
tzmix;0,779220779;382
vrqe7;0,779220779;382
1wuyt;0,777604977;638
78yg3;0,777202073;383
80dw9;0,777202073;383
lss4d;0,777202073;383
fmsuw;0,775193798;512
idtpd;0,775193798;128
str8t;0,775193798;128
122v6;0,772200772;257
ev61f;0,772200772;257
ycfz1;0,772200772;257
zli5m;0,772200772;257
a43db;0,771208226;772
1aq6n;0,769230769;129
3imha;0,769230769;129
40m1h;0,769230769;258
581ww;0,769230769;129
68ut8;0,769230769;387
78keb;0,769230769;258
ai245;0,769230769;129
at4is;0,769230769;129
dn8mw;0,769230769;129
eqd28;0,769230769;129
gyiyz;0,769230769;129
icu23;0,769230769;129
j5vdi;0,769230769;258
j6cdk;0,769230769;129
lx064;0,769230769;129
o6jk2;0,769230769;129
uwud9;0,769230769;129
vfj5g;0,769230769;129
xdgup;0,769230769;129
xo834;0,769230769;129
f32cs;0,766283525;259
we5s9;0,766283525;518
xvs8z;0,766283525;518
zj58w;0,766283525;518
3lq1n;0,765306122;389
5edqg;0,764525994;1947
b7ca5;0,764525994;649
t4wvy;0,764525994;649
045qe;0,763358779;390
1anvj;0,763358779;130
3zc30;0,763358779;390
wt1nw;0,763358779;130
756qq;0,76142132;391
ljd8n;0,76142132;391
t33yo;0,76142132;391
xuc0o;0,760456274;261
3gjcv;0,757575758;131
792ky;0,757575758;131
9sq83;0,757575758;131
hlib2;0,757575758;131
jdc0u;0,757575758;131
6t8bw;0,751879699;264
7sa4h;0,751879699;132
8paev;0,751879699;264
dgmj8;0,751879699;132
gmafr;0,751879699;264
ha5rn;0,751879699;132
ihs2o;0,751879699;264
nlivl;0,751879699;132
lue0a;0,75;397
h6pdm;0,748129676;1592
1nr5r;0,746268657;133
68rjj;0,746268657;266
6anhu;0,746268657;266
6xzwu;0,746268657;133
oao15;0,746268657;133
ojg4y;0,746268657;133
tnhx7;0,746268657;133
u7dei;0,746268657;133
4spv5;0,741656366;803
vrw4r;0,741656366;803
7dcq1;0,740740741;134
9iems;0,740740741;134
al5rj;0,740740741;134
dcyrg;0,740740741;134
diqf8;0,740740741;134
ew91m;0,740740741;134
fkxgk;0,740740741;134
oxa3w;0,740740741;134
t7dnb;0,740740741;134
tw1d5;0,740740741;134
zpgeb;0,740740741;134
tb8gr;0,737100737;404
fj3nz;0,735294118;135
fuii8;0,735294118;135
jpgt7;0,735294118;135
n2ws7;0,735294118;135
qvlln;0,735294118;135
xh6ad;0,735294118;135
zi5yr;0,735294118;135
iyg9q;0,732600733;542
0hy2b;0,729927007;136
7ab5g;0,729927007;272
9mgz7;0,729927007;136
awvsh;0,729927007;136
c7d8a;0,729927007;136
czh3x;0,729927007;136
h6gy4;0,729927007;136
iea72;0,729927007;136
xo689;0,729927007;136
33f85;0,727272727;273
lrv1f;0,727272727;273
fbcmb;0,724637681;137
kww3k;0,724637681;411
q1kj8;0,724637681;137
uo99j;0,724637681;137
v818y;0,724637681;137
z8w7a;0,724637681;411
arjkk;0,722021661;275
xd5ex;0,722021661;275
ov807;0,715563506;555
dikt8;0,714924039;1111
1zqhe;0,714285714;139
61ni2;0,714285714;139
6f7mv;0,714285714;695
c8shl;0,714285714;139
ircjy;0,714285714;139
1fjj2;0,711743772;279
o7bwn;0,710479574;559
0wn4d;0,709219858;140
71ka8;0,709219858;140
relxg;0,709219858;140
5gybb;0,70754717;421
5dwi7;0,704225352;141
act96;0,704225352;141
fykkg;0,704225352;141
jtz44;0,704225352;141
mradw;0,704225352;141
wtghr;0,701754386;283
zdxzp;0,701754386;283
1oevl;0,699300699;142
2t06z;0,699300699;284
5esw5;0,699300699;142
7pj83;0,699300699;142
84a28;0,699300699;284
epmps;0,699300699;284
m7flz;0,699300699;142
se0qf;0,699300699;142
ywmvr;0,699300699;142
2nt7j;0,696864111;285
3kw0t;0,696864111;285
h79am;0,696864111;285
vv2zq;0,696864111;285
4our2;0,696517413;1996
n0oy3;0,696517413;1996
pg52e;0,695652174;571
7dk49;0,694444444;143
avg4y;0,694444444;143
k7zhl;0,694444444;143
mbpr2;0,694444444;143
p9vdc;0,694444444;143
4hino;0,69124424;431
3x2p1;0,689655172;288
57v2i;0,689655172;144
8796k;0,689655172;144
dj6nk;0,689655172;288
f2wo6;0,689655172;720
k91q2;0,689655172;288
myqb6;0,689655172;144
n39w3;0,689655172;144
o3iwz;0,689655172;144
t1qjk;0,689655172;144
tkqy7;0,689655172;144
vyx1z;0,689655172;144
z51ak;0,689655172;288
0mmu4;0,686498856;434
ke8p1;0,686498856;434
png37;0,686498856;434
3xxqo;0,684931507;145
4k1q5;0,684931507;145
65hfb;0,684931507;145
6cspz;0,684931507;145
6ssbi;0,684931507;145
6y0hm;0,684931507;145
9358x;0,684931507;145
fcgw4;0,684931507;145
udtke;0,684931507;145
2a06s;0,68359375;1017
2hth7;0,683371298;436
8omsj;0,683371298;436
u0oxr;0,683371298;436
znvpa;0,683371298;436
fpc5b;0,682593857;291
88u5a;0,68119891;729
c4u77;0,680272109;292
roy3c;0,680272109;146
taj9o;0,680272109;146
uvuo8;0,680272109;146
ttaod;0,677966102;293
jof9h;0,677200903;880
bzajo;0,675675676;147
cc698;0,675675676;147
qbfao;0,675675676;294
wr7m6;0,675675676;294
g2t8e;0,674915636;883
udcyi;0,674763833;736
v7cb4;0,674763833;736
ftekb;0,671892497;887
lvat9;0,671892497;887
15tqa;0,67114094;148
1ifxf;0,67114094;148
67tw0;0,67114094;296
9yoe7;0,67114094;148
b70no;0,67114094;148
bk7um;0,67114094;296
tk2zr;0,67114094;296
tnh6z;0,67114094;148
xa6oy;0,67114094;148
zklfc;0,67114094;148
0h5qu;0,668896321;594
j3xt2;0,668896321;891
v51d4;0,668896321;594
xd0ly;0,667556742;744
77wtx;0,666666667;149
jj5ei;0,666666667;298
l0kt7;0,666666667;149
mp068;0,666666667;298
daz05;0,664451827;299
10z4d;0,662251656;150
aniqf;0,662251656;150
owhlj;0,662251656;150
rg8om;0,662251656;150
29vk2;0,657894737;151
ug8r3;0,657894737;604
uphoy;0,657894737;604
auhky;0,656455142;454
53z9l;0,653594771;152
5gler;0,653594771;152
ayddw;0,653594771;912
gflmb;0,653594771;152
kn3n1;0,653594771;912
z7xlz;0,652741514;761
mjjf8;0,650759219;458
tszo6;0,650759219;458
0q08m;0,649350649;153
6e2b3;0,649350649;306
8882w;0,649350649;153
9qf68;0,649350649;153
com2g;0,649350649;306
khriv;0,649350649;153
r9iie;0,649350649;153
ys203;0,649350649;153
ihlvr;0,647948164;460
b71l5;0,647249191;614
3oebi;0,64516129;462
cbj7d;0,64516129;154
q60re;0,64516129;462
u498e;0,64516129;154
v9st7;0,64516129;462
yeb6v;0,64516129;154
emk8y;0,643086817;309
ji3h6;0,643086817;309
2pnu5;0,641025641;155
32m06;0,641025641;155
hjxhi;0,641025641;155
ji6qx;0,641025641;155
vrg0d;0,63913471;2021
gp99h;0,638977636;311
mkn6y;0,638977636;311
a8mzy;0,637958533;623
1moxe;0,636942675;156
2cyqd;0,636942675;156
3q1fz;0,636942675;156
an3pj;0,636942675;156
aw9o5;0,636942675;156
dd8jn;0,636942675;156
fwppq;0,636942675;156
j5etb;0,636942675;156
j7sq8;0,636942675;156
rk3xz;0,636942675;156
s22x5;0,636942675;156
vhjh4;0,636942675;156
ycdts;0,636942675;156
z0gbv;0,636942675;156
fm1rf;0,636132316;781
3kklx;0,632911392;157
4184t;0,632911392;157
6j8d3;0,632911392;314
cfvwj;0,632911392;157
ct5q1;0,632911392;314
k9hi4;0,632911392;314
m4dhm;0,632911392;157
v5kpc;0,632911392;157
d9duy;0,631578947;472
5khy1;0,628930818;158
65g4l;0,628930818;158
ju4ol;0,628930818;158
x6x6s;0,625558534;1112
xxd7n;0,625;159
d3ynl;0,622083981;639
18r62;0,621118012;160
4a2th;0,621118012;160
9zdj7;0,621118012;160
urtjw;0,621118012;160
4w9e9;0,619195046;321
es0rx;0,619195046;321
f64dt;0,619195046;321
h3dnz;0,619195046;321
qlmt1;0,619195046;321
usot2;0,619195046;321
xh3ql;0,619195046;321
9820o;0,618046972;804
6pmbo;0,617283951;161
7ostb;0,617283951;161
augbm;0,617283951;161
gg8zq;0,617283951;161
gsu1c;0,617283951;161
lly3a;0,617283951;161
prw7i;0,617283951;161
0zzlg;0,615384615;323
3pjvf;0,615384615;646
0shj8;0,613496933;162
5wupx;0,613496933;162
7unwx;0,613496933;162
f21s0;0,613496933;162
jq693;0,613496933;810
nb7o6;0,613496933;162
ndlcp;0,613496933;162
nvt6e;0,613496933;162
pej9z;0,613496933;162
wkdbj;0,613496933;162
zv5w3;0,612870276;973
874fh;0,612557427;649
0rzi7;0,611620795;650
j5k84;0,611620795;650
o5b53;0,611620795;650
uuab2;0,611620795;325
w2u44;0,611620795;325
m52p1;0,607287449;982
6ofs5;0,606060606;164
7bpr3;0,606060606;492
be7eo;0,606060606;164
bj8tx;0,606060606;164
ffyps;0,606060606;328
gk833;0,606060606;164
sspyh;0,606060606;328
t1juc;0,606060606;164
ub57s;0,606060606;328
vzueg;0,606060606;164
6va1a;0,602409639;165
95own;0,602409639;165
gmgu8;0,602409639;165
ozy8t;0,602409639;165
2b5z7;0,598802395;166
76znu;0,598802395;830
snq2n;0,598802395;166
t7tc5;0,598802395;166
w8pfl;0,598802395;166
gn5np;0,597269625;1165
72j30;0,595238095;167
08oeq;0,592885375;503
hdxql;0,592885375;503
86rhh;0,591715976;168
anmnp;0,591715976;168
0ftqi;0,591216216;1177
cufwu;0,591216216;1177
b80uv;0,588235294;169
b8rq9;0,588235294;169
fetme;0,588235294;169
pgmz2;0,588235294;169
rirg4;0,588235294;169
vysfk;0,588235294;169
w79dj;0,588235294;169
zfasb;0,588235294;169
44a2o;0,584795322;170
49ftu;0,584795322;170
8uiug;0,584795322;170
qacef;0,584795322;170
s8url;0,584795322;1020
4ditm;0,578034682;172
6yg21;0,578034682;172
db1xk;0,578034682;172
k0snc;0,578034682;172
rlclj;0,578034682;172
qts5c;0,576701269;862
5i7xd;0,574712644;519
emjvv;0,574712644;519
jls8x;0,574712644;346
19c32;0,571428571;348
464if;0,571428571;174
8ifrw;0,571428571;174
mylhd;0,571428571;174
oplrz;0,571428571;174
qidfu;0,571428571;174
us7sy;0,571428571;696
20b8p;0,568181818;175
8op23;0,568181818;175
leoi3;0,568181818;175
xqshq;0,568181818;175
0hqkx;0,563380282;353
h5555;0,563380282;353
mr9od;0,563380282;353
vsvu5;0,563380282;353
9m2dq;0,561797753;177
e4rgk;0,561797753;177
gbklo;0,561797753;177
inyw3;0,561797753;177
kmsm1;0,561797753;177
ora59;0,561797753;177
19ga6;0,56022409;355
qxkrv;0,56022409;355
oh77p;0,557413601;892
ovzd8;0,557413601;892
uflwf;0,557103064;357
8zms4;0,555555556;179
utm4l;0,555555556;537
3aonv;0,552486188;180
a69g5;0,552486188;180
ehpdr;0,552486188;180
hefek;0,552486188;180
rrwhn;0,552486188;180
wx1b3;0,552486188;180
xhx25;0,552486188;180
97frg;0,549450549;181
ta0z5;0,549450549;181
ulvq5;0,549450549;181
x4lg9;0,549450549;181
d169e;0,547263682;1999
0p81n;0,546448087;182
21qgl;0,546448087;182
2p6vt;0,546448087;182
3yksr;0,546448087;182
6aunr;0,546448087;182
8h85j;0,546448087;182
jcczi;0,546448087;182
vmzer;0,546448087;182
ysju6;0,546448087;182
mfmpd;0,544662309;913
atue0;0,543478261;732
ltl1r;0,543478261;183
1dsri;0,539568345;553
plxbw;0,537634409;185
q8j8w;0,537634409;185
rq834;0,537634409;185
tqqi0;0,537634409;185
wenao;0,537634409;185
9b47v;0,53667263;556
h2xl0;0,534045394;745
e2cvb;0,533333333;373
2axb1;0,531914894;187
bknh1;0,531914894;187
n4kqz;0,531914894;187
rxh1j;0,531914894;187
y17lk;0,531914894;187
9xror;0,529100529;188
hrvqg;0,529100529;188
j0rok;0,526315789;189
ljr1l;0,526315789;189
ulwe8;0,526315789;189
1u8dz;0,520833333;191
2prpb;0,520833333;382
ipe8v;0,520833333;191
sl8b9;0,520833333;382
smodk;0,519480519;383
w9dxz;0,519480519;383
0ruub;0,518672199;959
ouead;0,518134715;192
oxcaf;0,518134715;384
qc6tu;0,518134715;384
3tv9h;0,514138817;387
b9cag;0,514138817;774
3m2tp;0,512820513;582
3us2u;0,512820513;194
3ytl4;0,512820513;194
4xoit;0,512820513;194
5ma8f;0,512820513;388
du94z;0,512820513;194
g5115;0,512820513;194
khwol;0,512820513;194
ufjo6;0,512820513;194
uhzvb;0,512820513;194
wlxkr;0,512820513;194
ykfza;0,512820513;194
zhjsy;0,512820513;194
0gxlt;0,510204082;390
2u6qe;0,510204082;195
4kkjb;0,510204082;195
8rkkn;0,508905852;391
8z5r5;0,508905852;782
qe6gq;0,508905852;782
x82yc;0,508905852;391
83j1k;0,507614213;196
a0p49;0,505050505;197
dj1cu;0,505050505;197
e59rv;0,505050505;197
ynvzl;0,505050505;197
z6cgq;0,505050505;197
z6gxv;0,505050505;197
4myxx;0,502512563;396
4p8ht;0,502512563;396
k0kdg;0,502512563;396
la0ur;0,502512563;198
17qtl;0,5;398
exqyg;0,5;199
qdpnw;0,5;199
3w7go;0,497512438;200
eojpf;0,497512438;200
jblze;0,497512438;200
npmie;0,497512438;200
u9jcm;0,497512438;200
yu3l7;0,497512438;200
04imx;0,495049505;201
0g47h;0,495049505;201
fwr4n;0,492610837;202
gs8wn;0,492610837;202
e5ukh;0,487329435;1021
0n4nu;0,485436893;205
8x7rj;0,485436893;205
dv29s;0,485436893;205
dv6o0;0,485436893;205
goebf;0,485436893;205
rh1ko;0,485436893;205
zkfph;0,485436893;615
0nrue;0,483091787;412
ortbi;0,483091787;412
43iah;0,480769231;207
6ckya;0,480769231;207
kn19g;0,480769231;207
w3qft;0,480769231;207
bhd7m;0,479616307;415
iwy58;0,4784689;208
00er5;0,476190476;209
jx4a8;0,476190476;209
rzuss;0,476190476;209
smkyk;0,476190476;209
t4sl1;0,476190476;209
vdksg;0,476190476;209
2okij;0,473933649;210
qh8zy;0,471698113;211
weti3;0,469483568;212
dsgyj;0,465116279;214
20ukp;0,462962963;215
2cij2;0,462962963;215
ozagq;0,462962963;215
7irkb;0,456621005;218
f3qmt;0,456621005;218
mr9gc;0,456621005;218
ccon1;0,454545455;219
t299e;0,454545455;219
7qzrf;0,453001133;879
5reet;0,45045045;221
berdj;0,45045045;221
s4bqi;0,45045045;221
afd6b;0,447284345;1558
9ayr8;0,444444444;224
ajkrl;0,442477876;225
ecnhq;0,440528634;226
nho6e;0,440528634;226
aumfd;0,437636761;455
c99uq;0,437636761;455
n15hd;0,436681223;228
p3wf8;0,436681223;228
0llgh;0,433839479;459
hg1k6;0,433839479;459
55vef;0,432900433;230
5xdl9;0,431965443;461
rm2rm;0,431034483;231
ntvh9;0,427350427;233
5jd86;0,42662116;1167
a5ass;0,423728814;235
tk2yj;0,423728814;235
6aaxu;0,421940928;236
jueyp;0,421940928;236
5ltvs;0,420168067;711
0pac2;0,419287212;475
75gcd;0,419287212;475
uiz7s;0,418410042;238
lw1da;0,41322314;241
8dmv4;0,410958904;727
388lp;0,409836066;243
92pve;0,408163265;244
m4fa6;0,408163265;732
jdec1;0,406504065;245
gdpgc;0,405679513;491
1k8ru;0,404040404;493
gd97v;0,404040404;493
j8b08;0,404040404;493
gh7ao;0,403225806;247
wy6ob;0,403225806;247
25yf1;0,401606426;248
uzchp;0,401606426;248
4q8ed;0,4;249
j7a0j;0,4;249
m4rhy;0,4;249
6ovs1;0,397614314;501
lhz29;0,393700787;253
zttys;0,393700787;253
ckb27;0,387296669;1286
epor5;0,386100386;258
kcilc;0,386100386;258
n7ef6;0,386100386;258
69010;0,384615385;259
l3bwf;0,384615385;259
ot6g1;0,383141762;260
1rju5;0,377358491;264
49dks;0,373134328;267
9d1qv;0,364963504;273
qcix6;0,364963504;273
zvqn3;0,364963504;273
5eff4;0,363636364;274
muzyo;0,363636364;274
uamv6;0,363636364;274
n0qfz;0,361336947;1103
b18n2;0,35971223;554
djr9b;0,355871886;280
cx88r;0,355239787;561
03ked;0,350877193;284
uebbc;0,350877193;284
zye8k;0,348432056;286
faq4s;0,347826087;573
w6mmw;0,346020761;864
c0m63;0,344234079;1158
ocvm1;0,338983051;294
olvxy;0,338983051;294
8nc4t;0,337837838;295
xleo2;0,337457818;886
pzr3p;0,33557047;297
bdwfl;0,332225914;300
c8fco;0,331125828;301
wl1z6;0,331125828;301
dq3z7;0,328947368;606
fjpb8;0,323624595;616
my0h8;0,323624595;308
x1l8h;0,323624595;308
acp7o;0,319488818;312
h52ir;0,319488818;312
l7sg8;0,319488818;624
s1xw4;0,319488818;312
7rwom;0,316455696;315
b9ndc;0,316455696;315
qu0be;0,315457413;316
2crs5;0,311041991;641
1v7b5;0,308641975;323
ehn7b;0,308641975;323
19f70;0,307692308;324
r7j4s;0,305810398;326
v6x4l;0,303643725;985
67hb6;0,294117647;339
uvveh;0,294117647;339
bkgin;0,289017341;345
eb9js;0,287356322;347
2axyo;0,286532951;348
zhosm;0,286532951;348
v68hy;0,284900285;350
050l6;0,281690141;354
2sf9c;0,281690141;354
lbhij;0,280112045;356
lzf0i;0,280112045;356
1k9gq;0,272232305;2198
w6dj4;0,266666667;374
aygb7;0,259067358;385
fv0en;0,259067358;385
yx24c;0,259067358;385
1zf3m;0,247218789;807
k8my2;0,241545894;413
qyuwi;0,240384615;830
5xumd;0,239808153;416
0aj6u;0,235849057;423
1qoat;0,225733634;884
73nr7;0,224971879;887
oi9gf;0,220264317;453
9ag1m;0,215982721;462
ojsse;0,212389381;2819
sdl6c;0,21141649;472
r883m;0,208441897;1915
d7awj;0,20746888;481
gs5de;0,205761317;485
rxhg0;0,197628458;505
zt2nz;0,19379845;515
3yuoy;0,193050193;1551
cgvtr;0,178890877;558
yimta;0,173913043;574
ch14a;0,170940171;584
coast;0,167504188;596
dmrzx;0,167504188;596
ys9jo;0,15625;639
2p4vg;0,152905199;653
upnlh;0,141242938;707
fwswx;0,134952767;740
kht3c;0,127226463;785
aj0o5;0,107526882;929
